KIRAN MAHESHWARI,Bharatiya Janata Party,89709
NARAYAN SINGH BHATI,Indian National Congress,65086
HARISH SINGH THAKUR,Independent,1408
LAXMAN LAL SANWARIYA,Bahujan Samaj Party,1355
PANKAJ KUMAR VYAS,Rashtriya Loktantrik Party,703
DINESH CHANDRA KUMAWAT,Independent,398
JITENDRA KUMAR KHATIK,Independent,263
MANOJ KUMAR,Shiv Sena,229
SHAMBU PRAJAPAT,Bharatiya Jan Kranti Dal (Democratic),200
PRAKASH CHANDRA JAIN,Aam Aadmi Party,199
MUKESH KUMAR KUMAWAT,Bharat Vahini Party,153
None of the Above,None of the Above,3109
