ASHOK GEHLOT,Indian National Congress,97081
SHAMBHU SINGH,Bharatiya Janata Party,51484
SHYAM LAL,Bahujan Samaj Party,927
SHAHNAJ BANO,Independent,911
SEMBHU RAM,Independent,622
MUKESH JANGID,Aam Aadmi Party,271
LUNARAM,Independent,231
BALDEV,Independent,160
GIRDHARI,Nationalist People's Front,156
KHERUN SOLANKI,Independent,137
BHANWAR SINGH,Bharat Vahini Party,132
MADANLAL,Independent,123
PRADEEP KUMAR GEHLOT,Independent,83
ARUN CHOUDHARY,Independent,76
PRADEEP RAM CHOUDHARY,Independent,75
NILOFAR KHAN,Dalit Kranti Dal,74
PAWAN KUMAR MEHTA,Independent,54
None of the Above,None of the Above,753
