AMIN KAGZI,Indian National Congress,71189
MOHAN LAL GUPTA,Bharatiya Janata Party,62419
LALCHAND (LALU) SARASAR,Independent,1104
SUDEEP JAIN BAGDA,Aam Aadmi Party,929
BHARAT SHARMA,Independent,914
MO. UMAR,Independent,688
SANJIV VERMA (SONI),Communist Party of India,579
VISHNU JAISWAL,Bharat Vahini Party,557
KRISHAN KUMAR MAHARSHI,Independent,282
MOHAMMAD JAHANGIR,Independent,255
AZAM ALI KHAN,Independent,250
MOHAMMAD APHAROJ,Independent,224
CHARU GUPTA,National Unionist Zamindara Party,205
AABID HUSSAIN,Independent,201
NEETA MATHUR,Bharatiya Jan Kranti Dal (Democratic),181
GAURAV JAIN,Independent,165
NARESH JAYSWAL,Independent,121
PAWAN,Independent,98
ALIMUDIN,Independent,97
SUNIL KUMAR,Dalit Soshit Pichhara Varg  Adhikar Dal,91
RAFIK BHATI,Independent,91
HARISH BARI,Independent,90
PHAJAL AHMAD,Independent,88
RAKESH PAREEK,Independent,88
NAMAN SHARMA,Jago Party,73
MUKESH KUMAR SHARMA,Independent,71
ABDUL HAMEED AKRAM,Panch Party,70
SHANKAR LAL TIKKIWAL,Independent,60
BHAGCHAND,Independent,54
MANJU KHAN,Independent,52
CHAND,Independent,47
ARUN PARASHAR,Bharatiya Yuva Shakti,47
MO. AKRAM,Independent,43
RAJESH GUPTA,Independent,41
JAMIL AHAMAD,Independent,39
SATYAJIT SINHA,Independent,35
MANISH KUMAR CHAWARIYA,Independent,32
NAFEES KHAN,Independent,30
VINOD SHARMA,Independent,27
DEEPAK LALWANI,Independent,26
HARISH KUMAR,Independent,24
SHAKIL QURESHI,Independent,23
BABU KHAN MANYAR,Independent,21
RAMSWARUP,Independent,17
SADIK,Independent,10
SHAMIM KHAN,Independent,7
None of the Above,None of the Above,754
