BALAKISHAN RASAMAYI,Telangana Rashtra Samithi,88997
AREPALLY MOHAN,Indian National Congress,57488
PRABHAKAR MORE,Samajwadi Forward Bloc,13610
GADDAM NAGARAJU,Bharatiya Janata Party,4356
NISHANI RAMACHANDRAM,Bahujan Samaj Party,1520
MANJULA YANAMALA,Dalita Bahujana Party,1045
KARRE RAVINDER,Republican Party of India (A),783
ANDE BHANUMURTHY,Independent,609
GEEDI SADAIAH,Bahujana Left Party,544
SAMANAPELLI ANTHAIAH,Shiv Sena,491
MADDELA ODELU,Jai Maha Bharath Party,346
JAKKANAPALLY GANESH,All India Forward Bloc,298
DUBBA NEERAJA,Nationalist Congress Party,259
None of the Above,None of the Above,2561
