K.MAHESH REDDY,Telangana Rashtra Samithi,83467
T. RAM MOHAN REDDY,Indian National Congress,67626
K.MALLESHAM,Samajwadi Forward Bloc,8694
K.PRAHALAD RAO,Bharatiya Janata Party,6739
AMIR ASLAM AHMED KHAN,Loktantrik Sarvjan Samaj Party,1524
P.RAMANNA,Telangana Inti Party,1506
B.R.KIRAN KUMAR MUDIRAJ,Bahujan Samaj Party,1119
MUKUNDA NAGESHWAR,Independent,871
MADARAM VENKATAIAH,Bahujana Left Party,729
PATHLAVATH GATTYA NAIK,Bahujan Mukti Party,665
G.MALLESHAM GOUD,Independent,634
EMANGARI ANJALAIAH,Independent,403
None of the Above,None of the Above,1381
