SUDARSHAN SINGH RAWAT,Indian National Congress,49355
HARI SINGH CHOUHAN (RAWAT),Bharatiya Janata Party,45641
AJAY SONI,Independent,35722
HARI SINGH S/O PANNA SINGH,Independent,1414
DEVI LAL NAGODA,Bahujan Samaj Party,1215
NAINA SINGH CHAUHAN ADVOCATE,Bharat Vahini Party,1071
HARI SINGH S/O SOHAN SINGH,Independent,964
KHEEMARAM SALVI,Independent,542
FATEH SINGH CHAUHAN,Aam Aadmi Party,528
LAXMAN LAL SALVI,Independent,519
YASHWANTSINGH,Independent,463
BALUSINGH RAWAT,Janata Dal  (United),417
BABU SINGH,Independent,309
None of the Above,None of the Above,1904
